,id_new,id,pt,geometry,all_tags
319,46.0167111_14.5329445_ts2,46.017_14.533_ts2,"(46.0167111, 14.5329445)","POLYGON((14.5329445 46.0167111, 14.5330104 46.016683, 14.5331752 46.0168408, 14.536288 46.0181228, 14.5361233 46.0183289, 14.5360869 46.0183403, 14.5360465 46.0183395, 14.5360006 46.0183246, 14.5359699 46.0183614, 14.5336431 46.0174071, 14.5329445 46.0167111))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'operator', 'value': 'Bauhaus'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
320,39.9747304_-74.6795131_ts2,39.975_-74.68_ts2,"(39.9747304, -74.6795131)","POLYGON((-74.6795131 39.9747304, -74.6793176 39.974672, -74.679157 39.9749879, -74.6793525 39.9750463, -74.6795131 39.9747304))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
321,43.2957127_-5.6176685_ts2,43.296_-5.618_ts2,"(43.2957127, -5.6176685)","POLYGON((-5.6176685 43.2957127, -5.6167805 43.2954519, -5.6167185 43.2954808, -5.6167297 43.2958226, -5.6175826 43.2959314, -5.6176685 43.2957127))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'VenturoXXI'}, {'key': 'smoothness', 'value': 'good'}, {'key': 'surface', 'value': 'asphalt'}]"
322,56.328764_43.9040772_ts2,56.329_43.904_ts2,"(56.328764, 43.9040772)","POLYGON((43.9040772 56.328764, 43.9036155 56.3284218, 43.9059406 56.3274821, 43.9063983 56.3278413, 43.9040772 56.328764))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
323,43.6390655_-72.284906_ts2,43.639_-72.285_ts2,"(43.6390655, -72.284906)","POLYGON((-72.284906 43.6390655, -72.2851679 43.6379129, -72.2850082 43.6379179, -72.2848458 43.6379231, -72.2844317 43.6378232, -72.2842972 43.6381485, -72.2841769 43.6381664, -72.2839362 43.6381408, -72.2837239 43.6390194, -72.2839362 43.6394061, -72.2847821 43.6395521, -72.2852847 43.6395367, -72.2858333 43.6394317, -72.2863571 43.639232, -72.2868101 43.6390655, -72.2872454 43.6390014, -72.2874542 43.6389502, -72.2875391 43.6388068, -72.2873106 43.6387769, -72.2872454 43.6387684, -72.287153 43.6387573, -72.2871038 43.6389067, -72.286849 43.6388708, -72.2868172 43.6389758, -72.2858262 43.6388247, -72.2857058 43.6391935, -72.284906 43.6390655))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
324,47.3496376_0.7078827_ts2,47.35_0.708_ts2,"(47.3496376, 0.7078827)","POLYGON((0.7078827 47.3496376, 0.7083219 47.3495555, 0.7083571 47.3496489, 0.7084068 47.3497806, 0.7084579 47.34994, 0.7082266 47.3499742, 0.7082204 47.3499557, 0.7082062 47.3499252, 0.7081291 47.3499373, 0.7081348 47.349969, 0.7081324 47.3500089, 0.7081367 47.3500219, 0.7080748 47.3500314, 0.7080143 47.3500376, 0.7078827 47.3496376))","[{'key': 'access', 'value': 'private'}, {'key': 'addr:city', 'value': 'Chambray-lès-Tours'}, {'key': 'addr:postcode', 'value': '37170'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'Orthophoto Tour(s)plus 2013'}, {'key': 'surface', 'value': 'asphalt'}]"
325,43.2315603_-79.767818_ts2,43.232_-79.768_ts2,"(43.2315603, -79.767818)","POLYGON((-79.767818 43.2315603, -79.7681044 43.2308248, -79.7680458 43.2308111, -79.7680646 43.230773, -79.7668357 43.2304959, -79.766819 43.2305385, -79.766796 43.2305507, -79.766727 43.2305355, -79.7664198 43.2312756, -79.7676425 43.2315405, -79.7676592 43.2314933, -79.7676884 43.2314994, -79.7676738 43.2315329, -79.767818 43.2315603))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'lit', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
326,36.2064729_-86.8700731_ts2,36.206_-86.87_ts2,"(36.2064729, -86.8700731)","POLYGON((-86.8700731 36.2064729, -86.8697712 36.2064892, -86.8699032 36.2080833, -86.8702051 36.2080671, -86.8700731 36.2064729))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'Bing'}, {'key': 'surface', 'value': 'asphalt'}]"
327,43.2520144_-79.9392445_ts2,43.252_-79.939_ts2,"(43.2520144, -79.9392445)","POLYGON((-79.9392445 43.2520144, -79.9393159 43.2519074, -79.9393073 43.2518866, -79.9394814 43.2518419, -79.9393444 43.2515611, -79.9389333 43.2516776, -79.9390632 43.2519188, -79.9391117 43.2519625, -79.9392445 43.2520144))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
328,43.3430742_-4.0331995_ts2,43.343_-4.033_ts2,"(43.3430742, -4.0331995)","POLYGON((-4.0331995 43.3430742, -4.0332049 43.3430976, -4.0337172 43.3432771, -4.0337593 43.3432448, -4.033712 43.343218, -4.0338298 43.3431069, -4.0338796 43.3431351, -4.0338939 43.3431215, -4.0338451 43.343094, -4.0340399 43.3429103, -4.0340887 43.3429379, -4.0341956 43.3428371, -4.0342535 43.3427804, -4.0339264 43.3426138, -4.0336287 43.342924, -4.0334302 43.3428304, -4.0331995 43.3430742))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
329,43.342805_-4.0326229_ts2,43.343_-4.033_ts2,"(43.342805, -4.0326229)","POLYGON((-4.0326229 43.342805, -4.032588 43.342844, -4.0325934 43.3428655, -4.0326148 43.3428791, -4.0329635 43.3430235, -4.0331271 43.3428401, -4.0328616 43.3427192, -4.0333337 43.3422452, -4.0332748 43.3422141, -4.0331969 43.342173, -4.0326229 43.342805))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
330,48.7059142_2.3932687_ts2,48.706_2.393_ts2,"(48.7059142, 2.3932687)","POLYGON((2.3932687 48.7059142, 2.3932801 48.7059036, 2.3933383 48.7058499, 2.393372 48.7058188, 2.3934356 48.7058496, 2.3940161 48.7061305, 2.3940103 48.7061359, 2.3939435 48.7061974, 2.3938842 48.706252, 2.3932796 48.7059577, 2.3932416 48.7059392, 2.3932687 48.7059142))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014'}, {'key': 'surface', 'value': 'asphalt'}]"
331,48.7086464_2.3976374_ts2,48.709_2.398_ts2,"(48.7086464, 2.3976374)","POLYGON((2.3976374 48.7086464, 2.3977664 48.7085482, 2.3978568 48.7085611, 2.3978997 48.7085302, 2.3980082 48.7084546, 2.3980603 48.7084842, 2.3980898 48.708501, 2.3979278 48.7086141, 2.398058 48.708675, 2.3981789 48.7087127, 2.3982417 48.7087202, 2.3983252 48.7087412, 2.3982439 48.708808, 2.3980425 48.7089866, 2.3977487 48.7088432, 2.3975376 48.7087401, 2.3976374 48.7086464))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Place du Languedoc'}, {'key': 'operator', 'value': 'Place du Languedoc'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014'}, {'key': 'surface', 'value': 'asphalt'}]"
332,47.8534301_-1.6896924_ts2,47.853_-1.69_ts2,"(47.8534301, -1.6896924)","POLYGON((-1.6896924 47.8534301, -1.6903579 47.8534495, -1.6903591 47.8534034, -1.6904516 47.8533484, -1.690531 47.85335, -1.690538 47.8532223, -1.6904783 47.8532193, -1.6903589 47.8531068, -1.6902203 47.853106, -1.6902024 47.8531365, -1.6902088 47.85318, -1.6897546 47.8531643, -1.6896823 47.8531871, -1.6896391 47.8532294, -1.6896344 47.8533112, -1.6896659 47.8533124, -1.689694 47.8533445, -1.6896924 47.8534301))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
333,36.5298312_-121.8680619_ts2,36.53_-121.868_ts2,"(36.5298312, -121.8680619)","POLYGON((-121.8680619 36.5298312, -121.867999 36.5298678, -121.8679181 36.5299204, -121.8678424 36.5299709, -121.8677865 36.5300338, -121.8677581 36.5301016, -121.8677366 36.5301859, -121.8677348 36.5303256, -121.8678743 36.5302897, -121.8679956 36.5302011, -121.8680972 36.5300697, -121.8681927 36.529946, -121.8682495 36.5298291, -121.8680619 36.5298312))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'Carmel Valley Athletic Club'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
334,40.8731331_-74.1978126_ts2,40.873_-74.198_ts2,"(40.8731331, -74.1978126)","POLYGON((-74.1978126 40.8731331, -74.1979026 40.8730591, -74.1983352 40.8733543, -74.1983939 40.8733058, -74.1985159 40.8732155, -74.1978929 40.8727714, -74.1980029 40.8726401, -74.1980899 40.8724667, -74.1979897 40.8724308, -74.1979542 40.8724962, -74.1978314 40.8724567, -74.1977507 40.8725141, -74.1976071 40.8728114, -74.1975994 40.8729146, -74.1976316 40.8729978, -74.1978126 40.8731331))","[{'key': 'access', 'value': 'permissive'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Lot 60N'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'yes'}, {'key': 'surface', 'value': 'asphalt'}]"
335,45.3684468_7.7687498_ts2,45.368_7.769_ts2,"(45.3684468, 7.7687498)","POLYGON((7.7687498 45.3684468, 7.7686913 45.3682404, 7.768758 45.368231, 7.7687662 45.3682139, 7.768777 45.3682017, 7.7691972 45.368113, 7.7691997 45.3681396, 7.7692034 45.3681783, 7.769088 45.3681945, 7.7691429 45.3683881, 7.7691395 45.3684227, 7.7691321 45.3684349, 7.7691205 45.3684448, 7.7691067 45.3684517, 7.7689221 45.3684775, 7.7689289 45.3685017, 7.768884 45.3685079, 7.7688383 45.3685143, 7.7688165 45.3684375, 7.7687498 45.3684468))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '22'}, {'key': 'fee', 'value': 'no'}, {'key': 'lit', 'value': 'no'}, {'key': 'name', 'value': 'Piazzale Gais'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
336,45.9680335_8.8554207_ts2,45.968_8.855_ts2,"(45.9680335, 8.8554207)","POLYGON((8.8554207 45.9680335, 8.8558885 45.9677934, 8.8559394 45.9677673, 8.8562837 45.9681146, 8.8565215 45.967998, 8.8567203 45.9681968, 8.8564744 45.9682959, 8.8559573 45.9685444, 8.8554207 45.9680335))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': 'yes'}, {'key': 'capacity:parent', 'value': 'no'}, {'key': 'capacity:women', 'value': 'no'}, {'key': 'fee', 'value': 'yes'}, {'key': 'lit', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'smoothness', 'value': 'intermediate'}, {'key': 'supervised', 'value': 'yes'}, {'key': 'surface', 'value': 'asphalt'}]"
337,42.2976266_-83.6941798_ts2,42.298_-83.694_ts2,"(42.2976266, -83.6941798)","POLYGON((-83.6941798 42.2976266, -83.694173 42.2970147, -83.6941 42.2970152, -83.6940993 42.2969492, -83.6936039 42.2969522, -83.6936108 42.2975818, -83.6938246 42.2975805, -83.6938252 42.2976287, -83.6941798 42.2976266))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
338,43.7169164_-79.430757_ts2,43.717_-79.431_ts2,"(43.7169164, -79.430757)","POLYGON((-79.430757 43.7169164, -79.4305326 43.7163951, -79.4303545 43.7164351, -79.4305789 43.7169564, -79.430757 43.7169164))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
339,39.9278429_-86.0660306_ts2,39.928_-86.066_ts2,"(39.9278429, -86.0660306)","POLYGON((-86.0660306 39.9278429, -86.0659405 39.9279029, -86.0663325 39.9282493, -86.0663808 39.9282171, -86.0664984 39.928321, -86.0666145 39.9282437, -86.0663438 39.9280045, -86.0662695 39.928054, -86.0660306 39.9278429))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': 'yes'}, {'key': 'lit', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
340,45.8239297_4.7674946_ts2,45.824_4.767_ts2,"(45.8239297, 4.7674946)","POLYGON((4.7674946 45.8239297, 4.7670279 45.8238605, 4.7671862 45.8232325, 4.7672961 45.8231951, 4.767382 45.823111, 4.767795 45.8231558, 4.7677575 45.8233035, 4.7674061 45.8232568, 4.7672505 45.8238044, 4.7675241 45.82384, 4.7674946 45.8239297))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
341,37.8920027_-122.5161128_ts2,37.892_-122.516_ts2,"(37.8920027, -122.5161128)","POLYGON((-122.5161128 37.8920027, -122.5159565 37.8919966, -122.5159436 37.8922021, -122.5161 37.8922082, -122.5161128 37.8920027))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'Tamalpais Motel'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}, {'key': 'wheelchair', 'value': 'yes'}]"
342,43.8588577_-78.9344415_ts2,43.859_-78.934_ts2,"(43.8588577, -78.9344415)","POLYGON((-78.9344415 43.8588577, -78.9343691 43.8586835, -78.9341091 43.8587396, -78.9341815 43.8589138, -78.9344415 43.8588577))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
343,42.4634057_-83.1748662_ts2,42.463_-83.175_ts2,"(42.4634057, -83.1748662)","POLYGON((-83.1748662 42.4634057, -83.1748697 42.4635148, -83.1771158 42.4634714, -83.1771087 42.463368, -83.1768038 42.4633715, -83.1768044 42.463421, -83.1766446 42.4634263, -83.1765994 42.4633741, -83.1758151 42.4633868, -83.1758181 42.4634394, -83.1754699 42.4634486, -83.1754669 42.4633925, -83.1748662 42.4634057))","[{'key': 'access', 'value': 'permissive'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
344,35.780204_-78.6714012_ts2,35.78_-78.671_ts2,"(35.780204, -78.6714012)","POLYGON((-78.6714012 35.780204, -78.6713259 35.7801919, -78.6712906 35.7801696, -78.6712804 35.7802071, -78.6712875 35.7802364, -78.6713251 35.7802809, -78.6713831 35.7803611, -78.671518 35.7803057, -78.6714451 35.7801963, -78.6714012 35.780204))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
345,42.6555684_-83.4766772_ts2,42.656_-83.477_ts2,"(42.6555684, -83.4766772)","POLYGON((-83.4766772 42.6555684, -83.4767671 42.6555269, -83.4768975 42.6555242, -83.4768915 42.6553683, -83.4767615 42.655371, -83.4767418 42.654856, -83.4767094 42.6548566, -83.4766518 42.6549017, -83.4766772 42.6555684))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'lit', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
346,43.4503227_-79.7033805_ts2,43.45_-79.703_ts2,"(43.4503227, -79.7033805)","POLYGON((-79.7033805 43.4503227, -79.7032657 43.450406, -79.7032101 43.4503757, -79.7029284 43.450555, -79.702598 43.450709, -79.7021736 43.4508252, -79.7017667 43.4508555, -79.7017667 43.4508858, -79.7016137 43.4508883, -79.7016137 43.4510903, -79.7016832 43.4510928, -79.7016832 43.4511458, -79.7020102 43.4511408, -79.7020102 43.4511004, -79.7020554 43.4511029, -79.702038 43.4509211, -79.7025597 43.4508201, -79.7029753 43.4507216, -79.7030518 43.4508883, -79.7032014 43.4508605, -79.7030623 43.4506181, -79.7033562 43.4504692, -79.7035857 43.4506232, -79.7038127 43.4505303, -79.7039538 43.450415, -79.7037503 43.4502838, -79.7037085 43.4503179, -79.7036277 43.4502658, -79.7036599 43.4502396, -79.7037148 43.4502749, -79.703784 43.4502183, -79.7037294 43.4501831, -79.7038404 43.4500924, -79.7041517 43.4502931, -79.7038787 43.4505163, -79.7040046 43.4505975, -79.7043492 43.4503157, -79.7042647 43.4502612, -79.7043125 43.4502221, -79.7038913 43.4499505, -79.7038271 43.4500029, -79.7037676 43.4499646, -79.7034103 43.4502567, -79.7033805 43.4503227))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
347,59.9015606_30.4304712_ts2,59.902_30.43_ts2,"(59.9015606, 30.4304712)","POLYGON((30.4304712 59.9015606, 30.4304832 59.90155, 30.4306077 59.9015858, 30.4305957 59.9015963, 30.4306167 59.9016024, 30.4305825 59.9016323, 30.4306364 59.9016478, 30.4306214 59.901661, 30.4306063 59.9016742, 30.4303278 59.9015943, 30.430358 59.9015679, 30.4303003 59.9015513, 30.4303184 59.9015354, 30.4303345 59.9015213, 30.4304712 59.9015606))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'building', 'value': 'parking'}, {'key': 'parking', 'value': 'underground'}]"
348,54.9414633_43.3272951_ts2,54.941_43.327_ts2,"(54.9414633, 43.3272951)","POLYGON((43.3272951 54.9414633, 43.3273728 54.9414787, 43.3273594 54.9417129, 43.3272736 54.9417206, 43.3272951 54.9414633))","[{'key': 'amenity', 'value': 'parking'}]"
349,43.1778742_-79.2508718_ts2,43.178_-79.251_ts2,"(43.1778742, -79.2508718)","POLYGON((-79.2508718 43.1778742, -79.2505928 43.1786097, -79.2497587 43.1784493, -79.2497318 43.178553, -79.2498284 43.1785666, -79.2498177 43.1786214, -79.2504426 43.1787505, -79.250448 43.1787075, -79.2506894 43.1787701, -79.2506599 43.1788483, -79.2509791 43.1789207, -79.2508718 43.1778742))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
350,39.0756734_-77.4787764_ts2,39.076_-77.479_ts2,"(39.0756734, -77.4787764)","POLYGON((-77.4787764 39.0756734, -77.4787483 39.0756713, -77.4787635 39.0755789, -77.4786021 39.0755626, -77.4785814 39.0756507, -77.4784519 39.0756286, -77.4783748 39.0756111, -77.478403 39.0755306, -77.4783671 39.0755191, -77.4781971 39.0754642, -77.4781515 39.0755433, -77.4780637 39.0755154, -77.4779663 39.0754688, -77.4778276 39.0756383, -77.4777746 39.0757026, -77.4778779 39.0757525, -77.4779624 39.0757911, -77.4780817 39.0758306, -77.4781837 39.075865, -77.4783325 39.0759025, -77.4784586 39.0759243, -77.4785605 39.0759389, -77.4786624 39.0759493, -77.4787308 39.0759535, -77.4787429 39.0758806, -77.4787764 39.0756734))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}]"
351,43.801455_-79.2008089_ts2,43.801_-79.201_ts2,"(43.801455, -79.2008089)","POLYGON((-79.2008089 43.801455, -79.2010897 43.8013905, -79.2009251 43.8009669, -79.2017726 43.8008056, -79.2014745 43.8000084, -79.2012487 43.8000605, -79.2013656 43.8003496, -79.2009365 43.8004232, -79.2008039 43.8007333, -79.2008804 43.8009177, -79.2006374 43.8009671, -79.2008089 43.801455))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
352,48.385286_10.0230023_ts2,48.385_10.023_ts2,"(48.385286, 10.0230023)","POLYGON((10.0230023 48.385286, 10.0227647 48.3852285, 10.0227082 48.3852148, 10.0229201 48.3848301, 10.0231479 48.3848837, 10.023245 48.3849047, 10.0230813 48.3853054, 10.0230023 48.385286))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
353,43.3100278_-73.6464564_ts2,43.31_-73.646_ts2,"(43.3100278, -73.6464564)","POLYGON((-73.6464564 43.3100278, -73.6466968 43.3095377, -73.6462504 43.3094199, -73.6460199 43.3093516, -73.6459157 43.309322, -73.6458963 43.3093163, -73.6458001 43.3094429, -73.6456523 43.3094772, -73.6455582 43.3095823, -73.6454006 43.3094928, -73.6453034 43.3094411, -73.6452398 43.3095069, -73.6454311 43.3096263, -73.6454193 43.3097601, -73.6454675 43.3098194, -73.645714 43.3099687, -73.6460856 43.3099915, -73.6462264 43.3100693, -73.6462656 43.3101336, -73.6463887 43.3101673, -73.6464564 43.3100278))","[{'key': 'access', 'value': 'yes'}, {'key': 'addr:city', 'value': 'Glens Falls'}, {'key': 'addr:housenumber', 'value': '214'}, {'key': 'addr:postcode', 'value': '12801'}, {'key': 'addr:state', 'value': 'NY'}, {'key': 'addr:street', 'value': 'Glen Street'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Elm Street Municipal Parking'}, {'key': 'operator', 'value': 'City of Glens Falls'}, {'key': 'operator:type', 'value': 'public'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
354,45.3531075_-75.6457936_ts2,45.353_-75.646_ts2,"(45.3531075, -75.6457936)","POLYGON((-75.6457936 45.3531075, -75.6453565 45.3529979, -75.6450237 45.3524138, -75.6448797 45.3524548, -75.6452276 45.3530179, -75.6453264 45.3532503, -75.6454037 45.3532382, -75.6458495 45.3533683, -75.6458225 45.3534393, -75.6459609 45.3534767, -75.6459901 45.3534317, -75.6460195 45.3534004, -75.6459921 45.3533695, -75.6460214 45.3533232, -75.6458711 45.3532758, -75.6458949 45.3532321, -75.6460012 45.3531692, -75.6459908 45.3530873, -75.6461035 45.3530329, -75.6463006 45.3533565, -75.6464226 45.3534171, -75.6469835 45.3534169, -75.6471236 45.3533848, -75.6472682 45.3533215, -75.6473602 45.3532462, -75.6479141 45.3527234, -75.6478384 45.3526879, -75.6473534 45.3531778, -75.6469385 45.3532817, -75.6469287 45.3532507, -75.6469911 45.3532295, -75.6465194 45.3524197, -75.6464129 45.3523787, -75.6460163 45.3524755, -75.6458285 45.3521559, -75.6456285 45.3522153, -75.6458284 45.3525623, -75.6456929 45.3526378, -75.6456553 45.3528453, -75.6457936 45.3531075))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
355,38.4805468_-90.7432083_ts2,38.481_-90.743_ts2,"(38.4805468, -90.7432083)","POLYGON((-90.7432083 38.4805468, -90.7431171 38.4805657, -90.7430662 38.4805174, -90.7429482 38.4805888, -90.7426558 38.4807693, -90.7423017 38.4809583, -90.7418994 38.4811557, -90.7415963 38.4812775, -90.7415856 38.4813026, -90.7416473 38.4813761, -90.7417509 38.4813462, -90.7418726 38.481311, -90.742063 38.4812271, -90.7420952 38.481267, -90.7425378 38.4810591, -90.7425914 38.4811515, -90.7427061 38.4811284, -90.7429244 38.4810845, -90.7431437 38.4810405, -90.7433728 38.4809944, -90.7434792 38.480973, -90.7432083 38.4805468))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Pacific Commuter Parking Lot'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
356,40.3009989_-111.714752_ts2,40.301_-111.715_ts2,"(40.3009989, -111.714752)","POLYGON((-111.714752 40.3009989, -111.7147514 40.3009647, -111.7146356 40.3009679, -111.7146336 40.3009167, -111.7145929 40.3009171, -111.7142697 40.3009201, -111.713788 40.3009245, -111.713784 40.300661, -111.7137819 40.3005245, -111.7142575 40.300521, -111.7145848 40.3005186, -111.7146255 40.3005183, -111.7146255 40.3004625, -111.7147436 40.3004624, -111.7147431 40.30043, -111.7147426 40.3003973, -111.7146275 40.3003958, -111.7146255 40.3003385, -111.7131985 40.3003617, -111.7132168 40.3011059, -111.7146336 40.3010904, -111.7146336 40.3010346, -111.7147525 40.3010338, -111.714752 40.3009989))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
357,51.2087859_-1.1955148_ts2,51.209_-1.196_ts2,"(51.2087859, -1.1955148)","POLYGON((-1.1955148 51.2087859, -1.1949184 51.2087749, -1.1946079 51.2087384, -1.1946009 51.2087783, -1.1945661 51.2088837, -1.1949285 51.2089215, -1.1954922 51.2089436, -1.1955148 51.2087859))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '48'}, {'key': 'fee', 'value': 'no'}, {'key': 'operator', 'value': 'The Fox Pub'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
358,-37.6328887_176.0517242_ts2,-37.633_176.052_ts2,"(-37.6328887, 176.0517242)","POLYGON((176.0517242 -37.6328887, 176.0520539 -37.6327839, 176.0521192 -37.6327727, 176.0522243 -37.6327327, 176.0521564 -37.6326338, 176.0521517 -37.6326287, 176.0520224 -37.6324348, 176.0520834 -37.6324093, 176.0520941 -37.6324064, 176.0520424 -37.6323262, 176.0518057 -37.6324153, 176.0517929 -37.6324074, 176.0515155 -37.6324688, 176.0515667 -37.6328841, 176.0517242 -37.6328887))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Boat trailer parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
